Roll	Vel	Angle
0.280000	8.186177	0.600000
0.290000	8.119509	0.300000
0.300000	8.066731	0.300000
0.300000	7.966730	0.600000
0.320000	7.919508	0.500000
0.350000	7.816729	0.500000
0.340000	7.744506	0.900000
0.330000	7.625061	1.000000
0.290000	7.552838	1.100000
0.280000	7.450060	1.300000
0.280000	7.377837	1.300000
0.230000	7.319503	1.300000
0.200000	7.263947	1.200000
0.170000	7.177835	1.200000
0.090000	7.136168	1.300000
0.030000	7.066723	1.300000
-0.010000	7.022278	1.400000
-0.020000	6.966722	1.600000
-0.050000	6.927833	1.700000
-0.070000	6.852833	2.000000
-0.050000	6.797277	2.500000
-0.060000	6.713943	3.500000
-0.110000	6.652831	3.800000
-0.160000	6.572275	3.900000
-0.200000	6.516719	3.700000
-0.210000	6.425051	3.900000
-0.220000	6.372273	3.700000
-0.200000	6.286161	3.700000
-0.160000	6.230605	3.700000
-0.110000	6.169494	3.800000
-0.080000	6.122271	3.600000
-0.050000	6.055604	3.700000
-0.040000	6.008381	3.900000
-0.050000	5.941714	4.500000
-0.050000	5.902825	5.100000
-0.050000	5.850047	5.200000
-0.040000	5.816713	5.400000
-0.030000	5.772268	5.800000
0.000000	5.747268	5.900000
0.010000	5.708379	5.900000
0.020000	5.680601	6.100000
0.040000	5.638934	7.000000
0.070000	5.613934	7.300000
0.080000	5.580600	7.100000
0.090000	5.563933	7.300000
0.110000	5.536155	7.900000
0.130000	5.513933	8.600000
0.140000	5.483377	10.300000
0.150000	5.463933	11.400000
0.170000	5.433377	11.500000
0.190000	5.419488	11.400000
0.210000	5.416710	11.400000
0.240000	5.400043	11.600000
0.270000	5.386154	12.400000
0.290000	5.386154	13.000000
0.310000	5.377821	13.600000
0.350000	5.369487	13.300000
0.400000	5.363932	13.000000
0.450000	5.363932	13.000000
0.480000	5.372265	13.000000
0.500000	5.372265	13.400000
0.540000	5.372265	13.600000
0.550000	5.377821	13.900000
0.570000	5.383376	14.500000
0.600000	5.380599	14.700000
0.630000	5.386154	14.700000
0.670000	5.394488	15.300000
0.720000	5.402821	15.900000
0.760000	5.408377	17.800000
0.790000	5.411154	18.900000
0.800000	5.419488	19.200000
0.820000	5.425043	19.500000
0.850000	5.433377	20.300000
0.890000	5.438932	20.200000
0.930000	5.447266	19.800000
0.960000	5.455599	20.600000
1.000000	5.463933	21.500000
1.030000	5.472266	22.300000
1.040000	5.480599	22.500000
1.050000	5.483377	22.800000
1.060000	5.488933	22.600000
1.080000	5.494488	22.300000
1.090000	5.511155	23.300000
1.110000	5.513933	23.900000
1.140000	5.522266	24.600000
1.160000	5.530600	24.900000
1.190000	5.527822	25.100000
1.230000	5.511155	24.700000
1.270000	5.508377	25.400000
1.290000	5.502822	25.900000
1.300000	5.480599	27.400000
1.300000	5.472266	28.600000
1.280000	5.455599	29.700000
1.290000	5.444488	29.700000
1.330000	5.430599	29.600000
1.370000	5.413932	29.700000
1.420000	5.400043	30.400000
1.480000	5.394488	31.400000
1.520000	5.391710	33.300000
1.540000	5.391710	33.900000
1.530000	5.386154	33.800000
1.530000	5.383376	33.700000
1.540000	5.377821	33.600000
1.560000	5.377821	34.100000
1.590000	5.380599	34.900000
1.630000	5.383376	35.500000
1.670000	5.386154	36.000000
1.700000	5.391710	36.000000
1.720000	5.397265	35.700000
1.760000	5.397265	35.100000
1.790000	5.402821	35.100000
1.820000	5.408377	35.700000
1.850000	5.416710	36.400000
1.890000	5.425043	36.700000
1.900000	5.430599	37.400000
1.890000	5.436155	37.800000
1.890000	5.441710	37.600000
1.900000	5.444488	37.600000
1.910000	5.452821	39.200000
1.920000	5.458377	40.800000
1.930000	5.469488	43.300000
1.920000	5.475044	44.000000
1.910000	5.486155	44.100000
1.920000	5.488933	44.100000
1.950000	5.494488	44.400000
1.970000	5.500044	44.900000
1.990000	5.516711	46.800000
2.030000	5.525044	48.500000
2.040000	5.538933	50.400000
2.030000	5.530600	50.100000
2.020000	5.522266	49.900000
2.020000	5.519489	49.200000
2.040000	5.497266	46.900000
2.060000	5.486155	47.100000
2.080000	5.475044	47.000000
2.110000	5.475044	46.500000
2.130000	5.463933	46.500000
2.150000	5.458377	46.000000
2.170000	5.447266	45.500000
2.180000	5.444488	45.800000
2.180000	5.433377	47.200000
2.190000	5.433377	47.900000
2.200000	5.430599	48.300000
2.210000	5.430599	48.600000
2.200000	5.436155	48.900000
2.180000	5.438932	48.300000
2.200000	5.438932	47.800000
2.220000	5.438932	48.500000
2.240000	5.438932	49.400000
2.250000	5.441710	50.000000
2.270000	5.450044	51.200000
2.280000	5.455599	51.800000
2.270000	5.463933	51.500000
2.260000	5.466710	51.500000
2.270000	5.469488	51.800000
2.250000	5.469488	52.500000
2.240000	5.477822	53.400000
2.240000	5.480599	53.500000
2.250000	5.488933	53.400000
2.250000	5.497266	53.000000
2.240000	5.508377	52.300000
2.260000	5.511155	52.200000
2.280000	5.516711	52.800000
2.290000	5.516711	53.200000
2.290000	5.508377	53.800000
2.310000	5.500044	53.900000
2.300000	5.508377	53.800000
2.270000	5.494488	53.300000
2.230000	5.477822	52.600000
2.220000	5.469488	53.600000
2.210000	5.455599	54.500000
2.210000	5.447266	54.700000
2.200000	5.430599	55.000000
2.210000	5.425043	55.100000
2.210000	5.419488	54.900000
2.200000	5.419488	54.900000
2.220000	5.413932	56.200000
2.230000	5.411154	57.700000
2.190000	5.405599	60.000000
2.160000	5.402821	61.100000
2.170000	5.408377	61.300000
2.170000	5.408377	61.200000
2.150000	5.413932	60.900000
2.150000	5.419488	58.800000
2.190000	5.422266	59.000000
2.210000	5.422266	61.000000
2.220000	5.419488	62.600000
2.220000	5.422266	65.400000
2.230000	5.425043	66.100000
2.210000	5.436155	66.200000
2.190000	5.438932	65.800000
2.180000	5.447266	67.200000
2.170000	5.447266	69.400000
2.140000	5.450044	75.500000
2.110000	5.447266	79.700000
2.090000	5.458377	83.800000
2.080000	5.466710	84.200000
2.080000	5.477822	84.400000
2.100000	5.480599	85.300000
2.120000	5.486155	87.400000
2.120000	5.488933	89.700000
2.100000	5.494488	92.700000
2.070000	5.500044	92.800000
2.080000	5.508377	90.800000
2.090000	5.513933	89.200000
2.070000	5.522266	85.800000
2.090000	5.516711	84.600000
2.130000	5.502822	84.400000
2.160000	5.502822	83.400000
2.180000	5.480599	81.800000
2.200000	5.472266	79.800000
2.230000	5.466710	76.200000
2.260000	5.463933	74.500000
2.270000	5.458377	74.600000
2.260000	5.447266	74.700000
2.230000	5.433377	74.900000
2.200000	5.422266	74.600000
2.180000	5.416710	73.400000
2.170000	5.416710	73.000000
2.180000	5.411154	70.200000
2.200000	5.413932	69.700000
2.210000	5.411154	70.500000
2.220000	5.411154	70.700000
2.240000	5.408377	70.100000
2.250000	5.408377	69.600000
2.250000	5.413932	68.200000
2.250000	5.419488	67.600000
2.260000	5.425043	68.600000
2.240000	5.433377	69.000000
2.210000	5.438932	68.900000
2.180000	5.441710	68.800000
2.170000	5.441710	68.600000
2.180000	5.444488	67.900000
2.200000	5.450044	65.400000
2.220000	5.455599	62.900000
2.260000	5.461155	61.200000
2.280000	5.469488	62.600000
2.270000	5.475044	64.400000
2.230000	5.480599	64.900000
2.210000	5.483377	65.200000
2.180000	5.486155	65.200000
2.170000	5.494488	64.800000
2.170000	5.500044	66.300000
2.180000	5.511155	69.000000
2.160000	5.519489	71.700000
2.140000	5.525044	74.600000
2.150000	5.511155	74.500000
2.160000	5.497266	73.800000
2.160000	5.494488	73.500000
2.180000	5.475044	75.000000
2.210000	5.466710	75.200000
2.220000	5.475044	75.000000
2.210000	5.463933	74.500000
2.200000	5.463933	73.700000
2.200000	5.455599	72.800000
2.220000	5.441710	71.600000
2.240000	5.444488	71.500000
2.260000	5.438932	72.000000
2.270000	5.444488	72.100000
2.250000	5.444488	72.100000
2.230000	5.444488	72.000000
2.230000	5.447266	71.200000
2.240000	5.447266	69.500000
2.230000	5.447266	66.500000
2.250000	5.452821	66.400000
2.280000	5.455599	68.300000
2.270000	5.461155	69.800000
2.240000	5.463933	71.300000
2.210000	5.466710	71.600000
2.200000	5.472266	71.300000
2.190000	5.475044	71.100000
2.180000	5.477822	72.500000
2.180000	5.483377	73.300000
2.200000	5.491711	74.200000
2.190000	5.500044	74.200000
2.170000	5.505600	74.100000
2.160000	5.508377	73.200000
2.160000	5.508377	71.600000
2.170000	5.502822	72.600000
2.170000	5.491711	74.000000
2.160000	5.494488	74.600000
2.150000	5.475044	75.300000
2.130000	5.475044	75.300000
2.110000	5.472266	74.900000
2.090000	5.461155	74.900000
2.090000	5.461155	75.500000
2.080000	5.455599	75.900000
2.070000	5.447266	76.600000
2.070000	5.447266	76.800000
2.070000	5.452821	76.600000
2.060000	5.452821	76.100000
2.040000	5.452821	73.300000
2.060000	5.452821	71.400000
2.070000	5.452821	70.900000
2.070000	5.452821	71.400000
2.060000	5.458377	71.700000
2.050000	5.458377	71.600000
2.040000	5.466710	70.900000
2.030000	5.469488	69.700000
2.030000	5.469488	67.900000
2.040000	5.475044	68.000000
2.030000	5.475044	69.200000
2.010000	5.480599	70.600000
1.980000	5.488933	71.500000
1.970000	5.494488	71.800000
1.950000	5.500044	71.700000
1.940000	5.508377	72.000000
1.940000	5.511155	72.800000
1.940000	5.513933	75.900000
1.920000	5.505600	79.500000
1.880000	5.494488	83.900000
1.840000	5.497266	85.100000
1.810000	5.480599	85.100000
1.790000	5.477822	84.700000
1.790000	5.480599	85.500000
1.800000	5.469488	85.700000
1.810000	5.461155	85.800000
1.810000	5.463933	85.900000
1.830000	5.458377	85.400000
1.850000	5.452821	84.800000
1.870000	5.458377	82.200000
1.870000	5.458377	80.100000
1.870000	5.458377	77.900000
1.890000	5.458377	78.100000
1.910000	5.455599	78.300000
1.890000	5.461155	77.800000
1.870000	5.463933	77.100000
1.880000	5.466710	76.900000
1.900000	5.472266	75.400000
1.900000	5.477822	75.800000
1.900000	5.483377	77.200000
1.900000	5.480599	77.600000
1.890000	5.483377	77.900000
1.890000	5.488933	77.900000
1.910000	5.494488	77.600000
1.940000	5.502822	77.300000
1.940000	5.511155	78.300000
1.920000	5.519489	79.000000
1.930000	5.519489	80.800000
1.940000	5.511155	81.900000
1.920000	5.500044	81.900000
1.920000	5.502822	81.200000
1.940000	5.486155	79.900000
1.960000	5.483377	80.700000
1.970000	5.477822	80.900000
1.980000	5.469488	80.900000
2.000000	5.455599	80.700000
2.020000	5.452821	79.900000
2.030000	5.438932	78.500000
2.040000	5.438932	76.200000
2.070000	5.447266	71.200000
2.110000	5.447266	69.800000
2.140000	5.441710	71.300000
2.130000	5.441710	72.300000
2.100000	5.444488	72.900000
2.070000	5.441710	72.600000
2.070000	5.444488	72.100000
2.070000	5.450044	72.300000
2.070000	5.452821	74.200000
2.070000	5.458377	75.300000
2.090000	5.461155	77.200000
2.080000	5.466710	77.800000
2.080000	5.472266	77.800000
2.090000	5.475044	77.300000
2.100000	5.477822	76.900000
2.090000	5.483377	77.700000
2.100000	5.494488	78.000000
2.080000	5.497266	78.100000
2.050000	5.502822	78.200000
2.030000	5.508377	78.000000
2.050000	5.513933	77.300000
2.070000	5.511155	76.900000
2.090000	5.502822	78.000000
2.140000	5.502822	78.400000
2.180000	5.502822	78.400000
2.190000	5.488933	78.300000
2.170000	5.477822	77.800000
2.180000	5.475044	77.100000
2.190000	5.463933	74.600000
2.200000	5.458377	72.800000
2.220000	5.450044	71.800000
2.260000	5.447266	72.600000
2.270000	5.441710	72.900000
2.240000	5.436155	73.000000
2.230000	5.433377	73.000000
2.250000	5.436155	72.600000
2.280000	5.427821	72.900000
2.290000	5.425043	73.800000
2.310000	5.430599	75.900000
2.330000	5.433377	77.700000
2.310000	5.438932	78.700000
2.280000	5.441710	78.700000
2.260000	5.447266	78.200000
2.280000	5.447266	77.500000
2.280000	5.452821	78.200000
2.290000	5.455599	78.500000
2.320000	5.463933	78.800000
2.350000	5.472266	78.600000
2.340000	5.483377	77.700000
2.320000	5.488933	76.100000
2.320000	5.494488	74.100000
2.350000	5.494488	74.300000
2.370000	5.502822	75.400000
2.370000	5.508377	75.700000
2.360000	5.516711	75.600000
2.360000	5.525044	75.300000
2.340000	5.522266	74.200000
2.330000	5.519489	73.500000
2.340000	5.516711	74.900000
2.350000	5.497266	75.100000
2.350000	5.491711	75.600000
2.350000	5.488933	75.600000
2.360000	5.488933	75.000000
2.350000	5.488933	73.900000
2.340000	5.480599	72.100000
2.340000	5.469488	70.600000
2.370000	5.466710	71.000000
2.390000	5.466710	71.600000
2.410000	5.463933	71.600000
2.430000	5.461155	71.700000
2.420000	5.466710	71.800000
2.390000	5.477822	70.900000
2.370000	5.477822	70.800000
2.380000	5.475044	71.900000
2.380000	5.475044	72.300000
2.390000	5.480599	72.900000
2.390000	5.483377	72.900000
2.410000	5.491711	72.400000
2.420000	5.500044	71.800000
2.420000	5.511155	71.200000
2.420000	5.513933	72.000000
2.430000	5.513933	72.400000
2.440000	5.505600	72.600000
2.460000	5.500044	72.500000
2.470000	5.500044	72.400000
2.470000	5.488933	72.000000
2.490000	5.486155	71.100000
2.500000	5.480599	71.200000
2.500000	5.469488	71.700000
2.490000	5.461155	71.600000
2.510000	5.452821	71.300000
2.510000	5.447266	69.900000
2.500000	5.444488	68.800000
2.510000	5.444488	66.600000
2.530000	5.441710	66.400000
2.530000	5.444488	67.300000
2.520000	5.444488	67.800000
2.540000	5.441710	68.000000
2.550000	5.441710	67.800000
2.540000	5.447266	67.400000
2.530000	5.450044	66.700000
2.520000	5.458377	65.000000
2.520000	5.461155	66.100000
2.500000	5.463933	67.500000
2.490000	5.466710	68.000000
2.490000	5.466710	68.600000
2.480000	5.469488	68.900000
2.460000	5.477822	68.700000
2.460000	5.488933	68.800000
2.450000	5.497266	69.400000
2.430000	5.502822	69.900000
2.400000	5.505600	70.700000
2.370000	5.505600	70.300000
2.380000	5.505600	69.900000
2.370000	5.505600	68.900000
2.370000	5.502822	66.600000
2.370000	5.511155	66.300000
2.360000	5.491711	66.400000
2.370000	5.480599	66.400000
2.340000	5.472266	66.100000
2.320000	5.466710	65.500000
2.310000	5.458377	64.300000
2.290000	5.452821	63.300000
2.260000	5.450044	63.000000
2.270000	5.447266	63.300000
2.260000	5.441710	63.300000
2.220000	5.450044	63.000000
2.200000	5.444488	62.500000
2.210000	5.438932	61.800000
2.200000	5.444488	59.200000
2.180000	5.463933	57.000000
2.190000	5.486155	56.900000
2.200000	5.505600	58.000000
2.160000	5.541711	59.100000
2.130000	5.566711	59.800000
2.080000	5.605600	60.100000
2.040000	5.636156	59.800000
1.990000	5.694490	60.000000
1.960000	5.733379	60.400000
1.950000	5.802824	60.900000
1.950000	5.830602	61.100000
1.920000	5.905603	60.800000
1.900000	5.950048	60.100000
1.910000	6.005604	57.700000
1.910000	6.052826	55.500000
1.920000	6.133382	54.100000
1.930000	6.180605	54.300000
1.920000	6.250050	54.300000
1.890000	6.294495	54.100000
1.870000	6.358384	53.000000
1.830000	6.405607	52.400000
1.800000	6.475052	52.800000
1.800000	6.527830	53.400000
1.800000	6.597275	53.900000
1.780000	6.641720	53.800000
1.760000	6.705609	53.500000
1.730000	6.744498	53.400000
1.700000	6.813943	53.400000
1.680000	6.858388	53.500000
1.660000	6.927833	53.400000
1.630000	6.969500	53.100000
1.630000	7.027834	51.800000
1.630000	7.063945	50.600000
1.640000	7.127835	49.800000
1.640000	7.172280	49.700000
1.630000	7.236169	49.000000
1.610000	7.277836	48.300000
1.600000	7.330614	45.800000
1.590000	7.363948	45.300000
1.590000	7.422282	46.500000
1.550000	7.466726	46.400000
1.520000	7.522282	46.200000
1.500000	7.555616	45.500000
1.470000	7.605616	44.600000
1.450000	7.638950	44.600000
1.430000	7.675061	44.700000
1.390000	7.733395	44.800000
1.350000	7.783396	43.800000
1.330000	7.811174	42.900000
1.330000	7.855618	42.800000
1.320000	7.888952	42.900000
1.280000	7.944508	42.400000
1.230000	7.972286	42.200000
1.210000	8.013953	41.200000
1.190000	8.036175	41.100000
1.180000	8.069509	41.500000
1.160000	8.119509	40.600000
1.140000	8.152843	40.500000
1.120000	8.183399	39.000000
1.090000	8.211177	37.600000
1.090000	8.252844	37.100000
1.060000	8.283400	37.200000
1.030000	8.325067	35.800000
1.010000	8.347289	34.800000
0.990000	8.380623	34.800000
0.980000	8.405623	35.100000
0.940000	8.444512	35.200000
0.880000	8.472290	35.200000
0.830000	8.505624	35.300000
0.810000	8.525068	35.700000
0.770000	8.558402	36.000000
0.720000	8.586180	35.800000
0.690000	8.619513	35.600000
0.660000	8.638958	35.300000
0.650000	8.669514	34.600000
0.650000	8.688958	34.600000
0.630000	8.730625	34.000000
0.590000	8.752848	32.700000
0.560000	8.780626	29.400000
0.570000	8.800070	28.600000
0.590000	8.830626	27.600000
0.600000	8.855626	26.700000
0.600000	8.883404	26.100000
0.600000	8.900071	25.700000
0.590000	8.927849	25.900000
0.560000	8.952849	25.200000
0.530000	8.980627	23.500000
0.500000	8.997294	23.200000
0.490000	9.019517	22.900000
0.480000	9.038961	22.800000
0.460000	9.075073	22.500000
0.430000	9.088962	22.200000
0.410000	9.105628	21.900000
0.380000	9.122295	21.300000
0.360000	9.152851	19.300000
0.320000	9.172296	18.200000
0.290000	9.194518	17.900000
0.270000	9.202851	16.900000
0.250000	9.230629	15.900000
0.230000	9.255630	15.400000
0.200000	9.280630	14.900000
0.170000	9.288963	14.400000
0.140000	9.305630	13.800000
0.110000	9.327852	13.700000
0.060000	9.355630	13.300000
0.000000	9.363964	12.800000
-0.020000	9.383408	11.900000
-0.030000	9.400075	11.400000
-0.060000	9.422298	11.700000
-0.110000	9.438964	11.600000
-0.160000	9.447298	11.300000
-0.190000	9.466742	10.900000
-0.210000	9.491743	10.800000
-0.240000	9.505632	10.500000
-0.290000	9.516743	10.300000
-0.330000	9.530632	10.000000
-0.370000	9.555632	9.400000
-0.400000	9.566743	8.600000
-0.440000	9.580632	6.700000
-0.460000	9.586188	5.900000
-0.480000	9.608410	5.700000
-0.540000	9.625077	5.300000
-0.600000	9.633410	4.900000
-0.640000	9.638966	4.500000
-0.670000	9.658411	3.500000
-0.720000	9.675077	2.100000
-0.780000	9.691744	1.500000
-0.830000	9.694522	1.600000
-0.870000	9.711189	1.300000
-0.910000	9.725078	1.300000
-0.950000	9.741745	1.200000
-1.010000	9.747300	1.200000
-1.050000	9.755634	0.700000
-1.090000	9.775078	0.600000
-1.150000	9.794523	0.200000
-1.190000	9.800078	-0.400000
-1.200000	9.811190	-1.400000
-1.200000	9.825079	-1.500000
-1.230000	9.844523	-2.400000
-1.290000	9.850079	-2.800000
-1.300000	9.858412	-3.200000
-1.280000	9.872301	-3.900000
-1.290000	9.894524	-5.100000
-1.320000	9.900079	-5.700000
-1.330000	9.905635	-5.900000
-1.330000	9.916746	-5.900000
-1.340000	9.936191	-5.900000
-1.370000	9.938968	-6.000000
-1.400000	9.944524	-6.400000
-1.400000	9.955635	-6.400000
-1.410000	9.975080	-6.600000
-1.450000	9.983413	-6.200000
-1.500000	9.991747	-6.100000
-1.500000	10.000080	-6.700000
-1.490000	10.019525	-6.900000
-1.520000	10.025080	-7.000000
-1.550000	10.030636	-7.300000
-1.590000	10.038969	-7.800000
-1.590000	10.061192	-8.900000
-1.590000	10.072303	-9.200000
-1.600000	10.080636	-9.900000
-1.590000	10.088970	-11.200000
-1.580000	10.108414	-14.000000
-1.580000	10.119525	-14.100000
-1.580000	10.122303	-14.300000
-1.570000	10.130637	-14.200000
-1.560000	10.141748	-13.900000
-1.580000	10.155637	-13.700000
-1.620000	10.161192	-13.000000
-1.640000	10.166748	-13.100000
-1.640000	10.177859	-13.100000
-1.650000	10.191748	-12.700000
-1.670000	10.197304	-12.600000
-1.690000	10.197304	-13.400000
-1.710000	10.211193	-13.200000
-1.750000	10.225082	-12.900000
-1.770000	10.227860	-14.100000
-1.780000	10.230637	-15.100000
-1.790000	10.241749	-15.900000
-1.820000	10.258415	-17.400000
-1.860000	10.261193	-18.600000
-1.860000	10.263971	-20.100000
-1.860000	10.275082	-20.200000
-1.880000	10.288971	-20.300000
-1.930000	10.294527	-20.900000
-1.950000	10.297305	-22.200000
-1.960000	10.311194	-22.400000
-1.990000	10.327860	-22.700000
-2.020000	10.327860	-22.900000
-2.030000	10.333416	-23.500000
-2.060000	10.344527	-23.500000
-2.110000	10.355638	-23.200000
-2.150000	10.355638	-23.600000
-2.180000	10.361194	-24.300000
-2.170000	10.372305	-24.300000
-2.170000	10.386194	-24.300000
-2.190000	10.386194	-24.800000
-2.190000	10.388972	-25.200000
-2.200000	10.397305	-25.400000
-2.220000	10.405639	-26.000000
-2.200000	10.405639	-26.700000
-2.160000	10.408417	-27.200000
-2.140000	10.422306	-27.300000
-2.140000	10.430639	-28.000000
-2.140000	10.430639	-28.500000
-2.120000	10.436195	-28.300000
-2.100000	10.444528	-28.300000
-2.110000	10.450084	-28.200000
-2.110000	10.450084	-28.200000
-2.090000	10.455639	-27.800000
-2.100000	10.466750	-27.600000
-2.130000	10.472306	-27.300000
-2.140000	10.472306	-27.500000
-2.120000	10.477862	-26.900000
-2.130000	10.486195	-26.600000
-2.150000	10.488973	-26.600000
-2.160000	10.488973	-26.600000
-2.160000	10.497306	-27.000000
-2.160000	10.508417	-27.200000
-2.170000	10.513973	-27.000000
-2.160000	10.513973	-26.800000
-2.130000	10.519529	-26.600000
-2.140000	10.516751	-26.600000
-2.160000	10.505640	-27.200000
-2.140000	10.500084	-27.000000
-2.110000	10.483417	-27.200000
-2.110000	10.480639	-27.100000
-2.110000	10.463973	-26.800000
-2.100000	10.455639	-25.900000
-2.080000	10.458417	-24.900000
-2.110000	10.455639	-24.800000
-2.130000	10.438972	-25.200000
-2.120000	10.430639	-25.500000
-2.100000	10.430639	-25.300000
-2.090000	10.425083	-25.600000
-2.100000	10.416750	-25.600000
-2.080000	10.413972	-26.000000
-2.070000	10.419528	-26.800000
-2.080000	10.427861	-27.100000
-2.080000	10.411194	-27.300000
-2.050000	10.408417	-27.200000
-2.020000	10.419528	-27.300000
-2.030000	10.425083	-27.300000
-2.040000	10.413972	-27.100000
-2.020000	10.419528	-26.900000
-2.000000	10.425083	-27.300000
-2.010000	10.430639	-27.300000
-2.030000	10.425083	-27.000000
-2.010000	10.430639	-27.000000
-1.990000	10.441750	-26.800000
-2.010000	10.447306	-26.100000
-2.030000	10.444528	-26.000000
-2.050000	10.447306	-26.700000
-2.040000	10.455639	-26.400000
-2.040000	10.466750	-26.300000
-2.050000	10.463973	-26.100000
-2.040000	10.469528	-26.300000
-2.050000	10.483417	-25.600000
-2.070000	10.480639	-25.400000
-2.060000	10.480639	-25.300000
-2.030000	10.488973	-25.300000
-2.000000	10.502862	-25.200000
-2.000000	10.502862	-24.700000
-1.990000	10.508417	-23.700000
-1.980000	10.513973	-24.000000
-1.980000	10.505640	-23.000000
-1.980000	10.505640	-22.500000
-1.960000	10.475084	-23.100000
-1.920000	10.472306	-23.800000
-1.900000	10.463973	-23.700000
-1.900000	10.455639	-24.300000
-1.880000	10.444528	-25.700000
-1.830000	10.438972	-26.900000
-1.780000	10.436195	-27.000000
-1.760000	10.430639	-26.600000
-1.720000	10.422306	-27.100000
-1.680000	10.425083	-27.100000
-1.670000	10.422306	-26.600000
-1.670000	10.413972	-26.600000
-1.640000	10.408417	-26.600000
-1.580000	10.413972	-26.400000
-1.550000	10.419528	-26.000000
-1.530000	10.413972	-26.200000
-1.480000	10.411194	-25.500000
-1.430000	10.422306	-24.800000
-1.410000	10.427861	-24.300000
-1.400000	10.427861	-24.500000
-1.360000	10.427861	-24.700000
-1.320000	10.436195	-24.500000
-1.300000	10.436195	-24.500000
-1.280000	10.436195	-24.400000
-1.240000	10.433417	-24.600000
-1.210000	10.447306	-24.700000
-1.190000	10.450084	-24.600000
-1.190000	10.444528	-24.600000
-1.150000	10.447306	-24.800000
-1.110000	10.455639	-24.000000
-1.110000	10.458417	-22.900000
-1.110000	10.455639	-22.300000
-1.090000	10.455639	-22.300000
-1.070000	10.472306	-21.700000
-1.070000	10.477862	-21.200000
-1.060000	10.475084	-21.400000
-1.030000	10.477862	-21.300000
-1.020000	10.491751	-20.600000
-1.020000	10.491751	-20.700000
-1.000000	10.488973	-21.000000
-0.960000	10.497306	-21.000000
-0.930000	10.516751	-21.100000
-0.940000	10.519529	-21.800000
-0.910000	10.516751	-22.400000
-0.870000	10.522306	-22.100000
-0.850000	10.522306	-22.000000
-0.840000	10.513973	-22.000000
-0.810000	10.491751	-22.300000
-0.760000	10.486195	-22.300000
-0.720000	10.483417	-21.900000
-0.690000	10.477862	-22.400000
-0.650000	10.463973	-22.000000
-0.610000	10.458417	-21.800000
-0.600000	10.455639	-21.900000
-0.580000	10.444528	-22.400000
-0.520000	10.436195	-22.600000
-0.460000	10.438972	-22.500000
-0.440000	10.438972	-22.400000
-0.440000	10.430639	-22.300000
-0.400000	10.425083	-22.300000
-0.340000	10.433417	-21.800000
-0.290000	10.441750	-22.000000
-0.280000	10.436195	-22.000000
-0.250000	10.430639	-21.500000
-0.220000	10.441750	-21.500000
-0.200000	10.444528	-21.000000
-0.180000	10.438972	-20.800000
-0.140000	10.436195	-20.200000
-0.110000	10.447306	-19.400000
-0.110000	10.450084	-18.700000
-0.100000	10.447306	-18.700000
-0.050000	10.447306	-18.500000
-0.010000	10.461195	-18.500000
0.010000	10.463973	-18.600000
0.040000	10.461195	-18.500000
0.090000	10.469528	-18.900000
0.140000	10.477862	-18.700000
0.170000	10.477862	-19.100000
0.190000	10.472306	-19.000000
0.240000	10.480639	-18.200000
0.260000	10.486195	-17.900000
0.260000	10.486195	-17.400000
0.250000	10.486195	-16.800000
0.260000	10.500084	-15.400000
0.270000	10.505640	-15.100000
0.250000	10.508417	-15.000000
0.230000	10.505640	-14.300000
0.230000	10.502862	-13.600000
0.240000	10.502862	-13.200000
0.240000	10.475084	-12.900000
0.250000	10.463973	-12.300000
0.280000	10.463973	-11.500000
0.270000	10.463973	-11.600000
0.250000	10.450084	-11.600000
0.230000	10.444528	-11.500000
0.240000	10.444528	-11.500000
0.260000	10.447306	-11.300000
0.270000	10.433417	-11.200000
0.290000	10.433417	-11.200000
0.320000	10.436195	-10.600000
0.340000	10.438972	-10.300000
0.380000	10.422306	-9.200000
0.410000	10.425083	-8.400000
0.430000	10.430639	-7.700000
0.450000	10.438972	-7.700000
0.500000	10.427861	-7.400000
0.570000	10.422306	-7.300000
0.620000	10.433417	-7.300000
0.660000	10.433417	-7.300000
0.710000	10.425083	-7.000000
0.750000	10.430639	-6.700000
0.800000	10.441750	-6.100000
0.830000	10.441750	-5.700000
0.850000	10.436195	-5.400000
0.900000	10.436195	-5.000000
0.960000	10.444528	-4.800000
1.000000	10.441750	-4.700000
1.040000	10.436195	-4.400000
1.090000	10.438972	-4.200000
1.140000	10.455639	-3.600000
1.180000	10.455639	-3.100000
1.210000	10.455639	-2.300000
1.250000	10.455639	-2.000000
1.260000	10.466750	-1.600000
1.290000	10.463973	-0.800000
1.300000	10.455639	0.300000
1.320000	10.461195	0.800000
1.320000	10.480639	1.000000
1.300000	10.480639	1.300000
1.290000	10.480639	2.400000
1.320000	10.488973	3.300000
1.340000	10.505640	4.000000
1.320000	10.511195	4.500000
1.300000	10.511195	5.400000
1.330000	10.519529	6.400000
1.350000	10.522306	6.600000
1.370000	10.519529	6.300000
1.400000	10.486195	7.400000
1.480000	10.480639	7.600000
1.520000	10.472306	8.000000
1.570000	10.469528	8.200000
1.600000	10.463973	8.800000
1.650000	10.455639	9.500000
1.680000	10.463973	9.700000
1.670000	10.463973	10.500000
1.660000	10.461195	11.400000
1.690000	10.458417	12.400000
1.720000	10.455639	12.200000
1.740000	10.444528	12.900000
1.750000	10.438972	12.900000
1.750000	10.450084	13.100000
